Order Date,Sales,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend
2024-01-04,992,0.33,Beverages,Health Drinks,Ooty,West,2024,1,1,1,3,4,0
2024-01-04,1019,0.13,"Eggs, Meat & Fish",Fish,Ramanadhapuram,East,2024,1,1,1,3,4,0
2024-01-04,1076,0.1,Oil & Masala,Masalas,Tenkasi,East,2024,1,1,1,3,4,0
2024-01-04,1351,0.25,Snacks,Noodles,Cumbum,West,2024,1,1,1,3,4,0
2024-01-04,1382,0.31,Oil & Masala,Edible Oil & Ghee,Madurai,Central,2024,1,1,1,3,4,0
2024-01-04,1820,0.23,Oil & Masala,Masalas,Pudukottai,East,2024,1,1,1,3,4,0
2024-01-04,2020,0.22,Beverages,Soft Drinks,Namakkal,East,2024,1,1,1,3,4,0
2024-01-04,2044,0.27,Beverages,Soft Drinks,Pudukottai,South,2024,1,1,1,3,4,0
2024-01-04,2165,0.17,"Eggs, Meat & Fish",Mutton,Krishnagiri,East,2024,1,1,1,3,4,0
2024-01-04,2386,0.29,Oil & Masala,Spices,Namakkal,East,2024,1,1,1,3,4,0
2024-01-04,2453,0.35,Food Grains,Dals & Pulses,Dharmapuri,East,2024,1,1,1,3,4,0
2024-01-04,2459,0.23,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,2024,1,1,1,3,4,0
2024-01-05,743,0.11,"Eggs, Meat & Fish",Fish,Ooty,South,2024,1,1,1,4,5,0
2024-01-05,773,0.3,Fruits & Veggies,Organic Vegetables,Vellore,South,2024,1,1,1,4,5,0
2024-01-05,814,0.14,Snacks,Cookies,Pudukottai,South,2024,1,1,1,4,5,0
2024-01-05,1020,0.14,Snacks,Cookies,Krishnagiri,South,2024,1,1,1,4,5,0
2024-01-05,2191,0.21,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,South,2024,1,1,1,4,5,0
2024-01-05,2478,0.1,Beverages,Soft Drinks,Tirunelveli,South,2024,1,1,1,4,5,0
2024-01-07,843,0.11,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,2024,1,1,1,6,7,1
2024-01-07,880,0.15,Food Grains,Atta & Flour,Theni,South,2024,1,1,1,6,7,1
2024-01-07,1232,0.3,Fruits & Veggies,Fresh Fruits,Karur,South,2024,1,1,1,6,7,1
2024-01-07,1319,0.1,Snacks,Cookies,Pudukottai,West,2024,1,1,1,6,7,1
2024-01-07,1499,0.18,Bakery,Biscuits,Cumbum,East,2024,1,1,1,6,7,1
2024-01-07,1725,0.26,Food Grains,Organic Staples,Ramanadhapuram,East,2024,1,1,1,6,7,1
2024-01-07,1793,0.1,Food Grains,Atta & Flour,Madurai,West,2024,1,1,1,6,7,1
2024-01-07,2439,0.23,"Eggs, Meat & Fish",Fish,Kanyakumari,South,2024,1,1,1,6,7,1
2024-01-08,1114,0.28,Snacks,Chocolates,Kanyakumari,Central,2024,1,1,2,0,8,0
2024-01-08,1229,0.14,Bakery,Cakes,Pudukottai,West,2024,1,1,2,0,8,0
2024-01-08,1368,0.16,Snacks,Noodles,Dindigul,East,2024,1,1,2,0,8,0
2024-01-08,1723,0.19,"Eggs, Meat & Fish",Chicken,Virudhunagar,West,2024,1,1,2,0,8,0
2024-01-09,532,0.3,Beverages,Soft Drinks,Theni,Central,2024,1,1,2,1,9,0
2024-01-09,645,0.21,Bakery,Breads & Buns,Viluppuram,East,2024,1,1,2,1,9,0
2024-01-09,671,0.13,"Eggs, Meat & Fish",Fish,Karur,Central,2024,1,1,2,1,9,0
2024-01-09,783,0.17,Fruits & Veggies,Fresh Vegetables,Bodi,Central,2024,1,1,2,1,9,0
2024-01-09,947,0.3,Beverages,Health Drinks,Coimbatore,Central,2024,1,1,2,1,9,0
2024-01-09,978,0.17,Food Grains,Atta & Flour,Bodi,East,2024,1,1,2,1,9,0
2024-01-09,1014,0.16,Fruits & Veggies,Fresh Vegetables,Coimbatore,East,2024,1,1,2,1,9,0
2024-01-09,1098,0.18,Fruits & Veggies,Organic Vegetables,Ooty,East,2024,1,1,2,1,9,0
2024-01-09,1244,0.17,Beverages,Health Drinks,Ooty,East,2024,1,1,2,1,9,0
2024-01-09,1249,0.11,Food Grains,Organic Staples,Pudukottai,West,2024,1,1,2,1,9,0
2024-01-09,1320,0.2,Snacks,Cookies,Namakkal,Central,2024,1,1,2,1,9,0
2024-01-09,1494,0.27,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,Central,2024,1,1,2,1,9,0
2024-01-09,1584,0.11,Bakery,Cakes,Krishnagiri,East,2024,1,1,2,1,9,0
2024-01-09,1599,0.22,Fruits & Veggies,Fresh Fruits,Nagercoil,East,2024,1,1,2,1,9,0
2024-01-09,2014,0.26,Fruits & Veggies,Fresh Vegetables,Karur,East,2024,1,1,2,1,9,0
2024-01-09,2194,0.12,Food Grains,Rice,Karur,East,2024,1,1,2,1,9,0
2024-01-09,2319,0.1,Bakery,Breads & Buns,Salem,West,2024,1,1,2,1,9,0
2024-01-09,2394,0.18,Snacks,Noodles,Salem,East,2024,1,1,2,1,9,0
2024-01-09,2433,0.24,Bakery,Biscuits,Cumbum,East,2024,1,1,2,1,9,0
2024-01-09,2435,0.22,Fruits & Veggies,Organic Fruits,Tirunelveli,East,2024,1,1,2,1,9,0
2024-01-10,662,0.24,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,2024,1,1,2,2,10,0
2024-01-10,732,0.34,Fruits & Veggies,Fresh Fruits,Coimbatore,West,2024,1,1,2,2,10,0
2024-01-10,734,0.35,Oil & Masala,Masalas,Viluppuram,Central,2024,1,1,2,2,10,0
2024-01-10,1216,0.25,Food Grains,Rice,Ramanadhapuram,South,2024,1,1,2,2,10,0
2024-01-10,1463,0.33,Beverages,Health Drinks,Bodi,South,2024,1,1,2,2,10,0
2024-01-10,2108,0.21,Oil & Masala,Edible Oil & Ghee,Theni,East,2024,1,1,2,2,10,0
2024-01-10,2139,0.17,Snacks,Chocolates,Coimbatore,Central,2024,1,1,2,2,10,0
2024-01-10,2223,0.27,Bakery,Breads & Buns,Viluppuram,Central,2024,1,1,2,2,10,0
2024-01-11,671,0.23,Fruits & Veggies,Organic Vegetables,Chennai,Central,2024,1,1,2,3,11,0
2024-01-11,741,0.25,Food Grains,Organic Staples,Cumbum,South,2024,1,1,2,3,11,0
2024-01-11,985,0.32,Food Grains,Dals & Pulses,Namakkal,Central,2024,1,1,2,3,11,0
2024-01-11,1249,0.19,Fruits & Veggies,Organic Fruits,Karur,South,2024,1,1,2,3,11,0
2024-01-12,567,0.18,Snacks,Chocolates,Nagercoil,Central,2024,1,1,2,4,12,0
2024-01-12,731,0.32,Fruits & Veggies,Organic Vegetables,Karur,East,2024,1,1,2,4,12,0
2024-01-12,809,0.2,Fruits & Veggies,Fresh Fruits,Bodi,East,2024,1,1,2,4,12,0
2024-01-12,819,0.27,Fruits & Veggies,Fresh Fruits,Bodi,West,2024,1,1,2,4,12,0
2024-01-12,880,0.18,Food Grains,Organic Staples,Krishnagiri,East,2024,1,1,2,4,12,0
2024-01-12,1057,0.29,Snacks,Chocolates,Madurai,West,2024,1,1,2,4,12,0
2024-01-12,1281,0.15,Beverages,Soft Drinks,Dindigul,Central,2024,1,1,2,4,12,0
2024-01-12,1377,0.23,"Eggs, Meat & Fish",Eggs,Perambalur,West,2024,1,1,2,4,12,0
2024-01-12,1389,0.24,Snacks,Cookies,Perambalur,West,2024,1,1,2,4,12,0
2024-01-12,1433,0.1,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,South,2024,1,1,2,4,12,0
2024-01-12,1485,0.24,"Eggs, Meat & Fish",Eggs,Tenkasi,West,2024,1,1,2,4,12,0
2024-01-12,1502,0.24,Bakery,Biscuits,Bodi,East,2024,1,1,2,4,12,0
2024-01-12,1547,0.21,Food Grains,Dals & Pulses,Dindigul,South,2024,1,1,2,4,12,0
2024-01-12,1766,0.22,Bakery,Cakes,Nagercoil,East,2024,1,1,2,4,12,0
2024-01-12,1824,0.25,Food Grains,Atta & Flour,Virudhunagar,South,2024,1,1,2,4,12,0
2024-01-12,1973,0.3,Oil & Masala,Edible Oil & Ghee,Vellore,Central,2024,1,1,2,4,12,0
2024-01-12,2036,0.22,"Eggs, Meat & Fish",Chicken,Salem,East,2024,1,1,2,4,12,0
2024-01-12,2178,0.16,Food Grains,Atta & Flour,Krishnagiri,Central,2024,1,1,2,4,12,0
2024-01-12,2194,0.29,"Eggs, Meat & Fish",Mutton,Namakkal,Central,2024,1,1,2,4,12,0
2024-01-12,2361,0.28,"Eggs, Meat & Fish",Eggs,Chennai,East,2024,1,1,2,4,12,0
2024-01-12,2390,0.3,Snacks,Cookies,Dharmapuri,West,2024,1,1,2,4,12,0
2024-01-12,2423,0.16,Beverages,Soft Drinks,Namakkal,South,2024,1,1,2,4,12,0
2024-01-12,2432,0.34,Fruits & Veggies,Organic Vegetables,Salem,East,2024,1,1,2,4,12,0
2024-01-14,863,0.22,Fruits & Veggies,Fresh Vegetables,Dharmapuri,South,2024,1,1,2,6,14,1
2024-01-14,1260,0.18,Fruits & Veggies,Fresh Fruits,Nagercoil,South,2024,1,1,2,6,14,1
2024-01-15,561,0.27,Beverages,Health Drinks,Cumbum,East,2024,1,1,3,0,15,0
2024-01-15,701,0.16,Oil & Masala,Spices,Namakkal,East,2024,1,1,3,0,15,0
2024-01-15,919,0.2,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,East,2024,1,1,3,0,15,0
2024-01-15,1032,0.13,Fruits & Veggies,Organic Fruits,Perambalur,East,2024,1,1,3,0,15,0
2024-01-15,1501,0.25,Beverages,Soft Drinks,Trichy,East,2024,1,1,3,0,15,0
2024-01-15,1706,0.22,Food Grains,Dals & Pulses,Tenkasi,East,2024,1,1,3,0,15,0
2024-01-15,1854,0.1,Food Grains,Dals & Pulses,Trichy,East,2024,1,1,3,0,15,0
2024-01-15,2338,0.32,Fruits & Veggies,Fresh Fruits,Dharmapuri,East,2024,1,1,3,0,15,0
2024-01-16,541,0.12,Snacks,Cookies,Trichy,West,2024,1,1,3,1,16,0
2024-01-16,2022,0.11,Snacks,Chocolates,Tirunelveli,West,2024,1,1,3,1,16,0
2024-01-17,506,0.18,Beverages,Soft Drinks,Coimbatore,South,2024,1,1,3,2,17,0
2024-01-17,866,0.29,Beverages,Soft Drinks,Perambalur,East,2024,1,1,3,2,17,0
2024-01-17,1306,0.14,Bakery,Cakes,Dharmapuri,East,2024,1,1,3,2,17,0
2024-01-17,1704,0.21,Oil & Masala,Spices,Kanyakumari,East,2024,1,1,3,2,17,0
2024-01-21,1371,0.23,Snacks,Noodles,Cumbum,West,2024,1,1,3,6,21,1
2024-01-21,1991,0.19,Fruits & Veggies,Organic Fruits,Madurai,West,2024,1,1,3,6,21,1
2024-01-22,624,0.31,Snacks,Noodles,Namakkal,East,2024,1,1,4,0,22,0
2024-01-22,1397,0.29,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,2024,1,1,4,0,22,0
2024-01-22,1546,0.31,Food Grains,Dals & Pulses,Trichy,West,2024,1,1,4,0,22,0
2024-01-22,1602,0.31,Oil & Masala,Edible Oil & Ghee,Namakkal,East,2024,1,1,4,0,22,0
2024-01-22,1862,0.18,"Eggs, Meat & Fish",Eggs,Chennai,South,2024,1,1,4,0,22,0
2024-01-22,2094,0.13,Fruits & Veggies,Organic Fruits,Bodi,West,2024,1,1,4,0,22,0
2024-01-22,2112,0.31,Snacks,Noodles,Virudhunagar,West,2024,1,1,4,0,22,0
2024-01-22,2290,0.35,"Eggs, Meat & Fish",Eggs,Madurai,East,2024,1,1,4,0,22,0
2024-01-22,2398,0.35,Snacks,Noodles,Theni,South,2024,1,1,4,0,22,0
2024-01-22,2490,0.25,Bakery,Cakes,Coimbatore,South,2024,1,1,4,0,22,0
2024-01-22,2500,0.33,Oil & Masala,Masalas,Virudhunagar,East,2024,1,1,4,0,22,0
2024-01-23,993,0.29,Oil & Masala,Spices,Chennai,East,2024,1,1,4,1,23,0
2024-01-23,1056,0.34,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,East,2024,1,1,4,1,23,0
2024-01-23,1360,0.11,Fruits & Veggies,Fresh Vegetables,Dharmapuri,East,2024,1,1,4,1,23,0
2024-01-23,2054,0.27,Food Grains,Rice,Ooty,West,2024,1,1,4,1,23,0
2024-01-24,591,0.34,Bakery,Breads & Buns,Namakkal,South,2024,1,1,4,2,24,0
2024-01-25,1354,0.22,Beverages,Soft Drinks,Madurai,East,2024,1,1,4,3,25,0
2024-01-25,1397,0.26,Food Grains,Rice,Ramanadhapuram,East,2024,1,1,4,3,25,0
2024-01-25,1479,0.33,Beverages,Soft Drinks,Tirunelveli,East,2024,1,1,4,3,25,0
2024-01-25,1693,0.11,Fruits & Veggies,Fresh Fruits,Pudukottai,East,2024,1,1,4,3,25,0
2024-01-25,2259,0.27,Oil & Masala,Edible Oil & Ghee,Nagercoil,East,2024,1,1,4,3,25,0
2024-01-25,2451,0.27,Oil & Masala,Spices,Ramanadhapuram,East,2024,1,1,4,3,25,0
2024-01-28,756,0.3,Food Grains,Rice,Vellore,West,2024,1,1,4,6,28,1
2024-01-30,504,0.1,Oil & Masala,Spices,Krishnagiri,West,2024,1,1,5,1,30,0
2024-01-30,1217,0.33,Snacks,Noodles,Theni,West,2024,1,1,5,1,30,0
2024-01-30,1364,0.18,Fruits & Veggies,Fresh Vegetables,Dharmapuri,Central,2024,1,1,5,1,30,0
2024-01-30,1577,0.28,Oil & Masala,Edible Oil & Ghee,Theni,Central,2024,1,1,5,1,30,0
2024-01-30,1671,0.19,"Eggs, Meat & Fish",Eggs,Chennai,West,2024,1,1,5,1,30,0
2024-01-30,1745,0.19,Beverages,Health Drinks,Trichy,Central,2024,1,1,5,1,30,0
2024-01-30,1755,0.21,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,2024,1,1,5,1,30,0
2024-01-30,2207,0.32,Fruits & Veggies,Fresh Vegetables,Ooty,West,2024,1,1,5,1,30,0
2024-01-30,2342,0.1,Oil & Masala,Edible Oil & Ghee,Tenkasi,Central,2024,1,1,5,1,30,0
2024-01-30,2394,0.11,Beverages,Soft Drinks,Kanyakumari,West,2024,1,1,5,1,30,0
2024-01-31,784,0.14,"Eggs, Meat & Fish",Mutton,Kanyakumari,West,2024,1,1,5,2,31,0
2024-01-31,873,0.34,Oil & Masala,Edible Oil & Ghee,Kanyakumari,South,2024,1,1,5,2,31,0
2024-01-31,1157,0.16,Fruits & Veggies,Organic Fruits,Virudhunagar,West,2024,1,1,5,2,31,0
2024-01-31,1706,0.25,Food Grains,Rice,Cumbum,South,2024,1,1,5,2,31,0
2024-01-31,1789,0.33,Beverages,Health Drinks,Perambalur,Central,2024,1,1,5,2,31,0
2024-01-31,1911,0.3,Bakery,Breads & Buns,Krishnagiri,East,2024,1,1,5,2,31,0
2024-02-01,527,0.22,Oil & Masala,Masalas,Pudukottai,East,2024,2,1,5,3,1,0
2024-02-01,625,0.24,Oil & Masala,Masalas,Namakkal,East,2024,2,1,5,3,1,0
2024-02-02,723,0.32,Snacks,Cookies,Tirunelveli,South,2024,2,1,5,4,2,0
2024-02-02,912,0.16,Fruits & Veggies,Organic Vegetables,Coimbatore,Central,2024,2,1,5,4,2,0
2024-02-02,1275,0.29,Fruits & Veggies,Fresh Fruits,Virudhunagar,East,2024,2,1,5,4,2,0
2024-02-02,1655,0.3,Fruits & Veggies,Fresh Vegetables,Ooty,South,2024,2,1,5,4,2,0
2024-02-02,1949,0.31,Fruits & Veggies,Fresh Vegetables,Theni,South,2024,2,1,5,4,2,0
2024-02-04,1997,0.2,"Eggs, Meat & Fish",Mutton,Vellore,Central,2024,2,1,5,6,4,1
2024-02-05,589,0.12,Fruits & Veggies,Fresh Vegetables,Nagercoil,Central,2024,2,1,6,0,5,0
2024-02-05,859,0.34,Oil & Masala,Spices,Tenkasi,East,2024,2,1,6,0,5,0
2024-02-05,905,0.17,Food Grains,Atta & Flour,Coimbatore,Central,2024,2,1,6,0,5,0
2024-02-05,1036,0.11,Beverages,Soft Drinks,Karur,Central,2024,2,1,6,0,5,0
2024-02-05,1079,0.32,Fruits & Veggies,Fresh Vegetables,Tenkasi,East,2024,2,1,6,0,5,0
2024-02-05,1090,0.34,Food Grains,Atta & Flour,Karur,East,2024,2,1,6,0,5,0
2024-02-05,1260,0.25,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,2024,2,1,6,0,5,0
2024-02-05,1455,0.29,Fruits & Veggies,Fresh Fruits,Coimbatore,Central,2024,2,1,6,0,5,0
2024-02-05,1859,0.22,Oil & Masala,Masalas,Viluppuram,South,2024,2,1,6,0,5,0
2024-02-05,1956,0.32,Oil & Masala,Edible Oil & Ghee,Coimbatore,Central,2024,2,1,6,0,5,0
2024-02-05,2136,0.16,"Eggs, Meat & Fish",Eggs,Nagercoil,East,2024,2,1,6,0,5,0
2024-02-05,2209,0.32,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2024,2,1,6,0,5,0
2024-02-06,972,0.16,Beverages,Health Drinks,Nagercoil,East,2024,2,1,6,1,6,0
2024-02-06,1536,0.2,"Eggs, Meat & Fish",Fish,Dharmapuri,West,2024,2,1,6,1,6,0
2024-02-06,1680,0.17,Food Grains,Atta & Flour,Madurai,West,2024,2,1,6,1,6,0
2024-02-06,2169,0.26,Food Grains,Organic Staples,Nagercoil,West,2024,2,1,6,1,6,0
2024-02-07,1053,0.25,Oil & Masala,Spices,Virudhunagar,West,2024,2,1,6,2,7,0
2024-02-07,2355,0.12,Bakery,Breads & Buns,Chennai,South,2024,2,1,6,2,7,0
2024-02-07,2426,0.21,Oil & Masala,Masalas,Salem,Central,2024,2,1,6,2,7,0
2024-02-07,2472,0.13,Food Grains,Organic Staples,Cumbum,Central,2024,2,1,6,2,7,0
2024-02-08,787,0.33,Beverages,Soft Drinks,Ooty,West,2024,2,1,6,3,8,0
2024-02-08,812,0.13,"Eggs, Meat & Fish",Chicken,Salem,West,2024,2,1,6,3,8,0
2024-02-08,1943,0.33,Fruits & Veggies,Organic Fruits,Vellore,West,2024,2,1,6,3,8,0
2024-02-09,548,0.27,Food Grains,Dals & Pulses,Tenkasi,West,2024,2,1,6,4,9,0
2024-02-09,620,0.27,Snacks,Chocolates,Cumbum,Central,2024,2,1,6,4,9,0
2024-02-09,706,0.26,Oil & Masala,Masalas,Nagercoil,West,2024,2,1,6,4,9,0
2024-02-09,882,0.15,Snacks,Noodles,Namakkal,South,2024,2,1,6,4,9,0
2024-02-09,955,0.26,Bakery,Cakes,Coimbatore,South,2024,2,1,6,4,9,0
2024-02-09,1095,0.17,Food Grains,Atta & Flour,Ooty,West,2024,2,1,6,4,9,0
2024-02-09,1365,0.34,Bakery,Biscuits,Perambalur,Central,2024,2,1,6,4,9,0
2024-02-09,1377,0.31,Beverages,Soft Drinks,Tirunelveli,West,2024,2,1,6,4,9,0
2024-02-09,1491,0.26,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,West,2024,2,1,6,4,9,0
2024-02-09,1621,0.2,Food Grains,Atta & Flour,Pudukottai,East,2024,2,1,6,4,9,0
2024-02-09,1644,0.22,Oil & Masala,Spices,Tenkasi,Central,2024,2,1,6,4,9,0
2024-02-09,1684,0.28,"Eggs, Meat & Fish",Mutton,Salem,Central,2024,2,1,6,4,9,0
2024-02-09,1806,0.28,Bakery,Cakes,Ramanadhapuram,South,2024,2,1,6,4,9,0
2024-02-09,1817,0.19,Food Grains,Dals & Pulses,Dindigul,South,2024,2,1,6,4,9,0
2024-02-09,1950,0.25,Oil & Masala,Spices,Kanyakumari,East,2024,2,1,6,4,9,0
2024-02-09,1970,0.14,Beverages,Health Drinks,Karur,South,2024,2,1,6,4,9,0
2024-02-09,2069,0.16,Beverages,Health Drinks,Tirunelveli,Central,2024,2,1,6,4,9,0
2024-02-09,2181,0.18,Bakery,Breads & Buns,Karur,West,2024,2,1,6,4,9,0
2024-02-09,2186,0.26,Beverages,Health Drinks,Chennai,Central,2024,2,1,6,4,9,0
2024-02-09,2194,0.34,Oil & Masala,Spices,Karur,West,2024,2,1,6,4,9,0
2024-02-09,2235,0.3,Snacks,Noodles,Chennai,South,2024,2,1,6,4,9,0
2024-02-09,2284,0.27,"Eggs, Meat & Fish",Mutton,Theni,West,2024,2,1,6,4,9,0
2024-02-09,2369,0.18,"Eggs, Meat & Fish",Mutton,Dharmapuri,West,2024,2,1,6,4,9,0
2024-02-09,2448,0.34,Oil & Masala,Spices,Tenkasi,West,2024,2,1,6,4,9,0
2024-02-09,2470,0.12,Bakery,Cakes,Coimbatore,Central,2024,2,1,6,4,9,0
2024-02-09,2479,0.32,"Eggs, Meat & Fish",Fish,Trichy,Central,2024,2,1,6,4,9,0
2024-02-10,651,0.12,Food Grains,Atta & Flour,Nagercoil,Central,2024,2,1,6,5,10,1
2024-02-10,742,0.28,Bakery,Biscuits,Namakkal,East,2024,2,1,6,5,10,1
2024-02-10,1203,0.35,Oil & Masala,Spices,Dharmapuri,West,2024,2,1,6,5,10,1
2024-02-10,1931,0.2,"Eggs, Meat & Fish",Chicken,Tirunelveli,Central,2024,2,1,6,5,10,1
2024-02-10,2023,0.21,Oil & Masala,Edible Oil & Ghee,Cumbum,Central,2024,2,1,6,5,10,1
2024-02-10,2077,0.12,Oil & Masala,Edible Oil & Ghee,Dindigul,Central,2024,2,1,6,5,10,1
2024-02-10,2378,0.12,Oil & Masala,Spices,Pudukottai,Central,2024,2,1,6,5,10,1
2024-02-12,632,0.29,Bakery,Cakes,Virudhunagar,East,2024,2,1,7,0,12,0
2024-02-12,825,0.14,"Eggs, Meat & Fish",Fish,Tirunelveli,West,2024,2,1,7,0,12,0
2024-02-12,1099,0.31,"Eggs, Meat & Fish",Fish,Dharmapuri,West,2024,2,1,7,0,12,0
2024-02-12,1105,0.18,"Eggs, Meat & Fish",Eggs,Virudhunagar,East,2024,2,1,7,0,12,0
2024-02-12,1175,0.23,Fruits & Veggies,Organic Vegetables,Salem,Central,2024,2,1,7,0,12,0
2024-02-12,1242,0.17,Oil & Masala,Edible Oil & Ghee,Coimbatore,Central,2024,2,1,7,0,12,0
2024-02-12,1262,0.14,Food Grains,Organic Staples,Salem,East,2024,2,1,7,0,12,0
2024-02-12,1435,0.23,"Eggs, Meat & Fish",Mutton,Nagercoil,East,2024,2,1,7,0,12,0
2024-02-12,1571,0.13,Bakery,Biscuits,Chennai,East,2024,2,1,7,0,12,0
2024-02-12,1602,0.22,"Eggs, Meat & Fish",Mutton,Chennai,West,2024,2,1,7,0,12,0
2024-02-12,1608,0.22,Oil & Masala,Masalas,Karur,West,2024,2,1,7,0,12,0
2024-02-12,2048,0.13,Bakery,Breads & Buns,Theni,West,2024,2,1,7,0,12,0
2024-02-12,2089,0.35,Beverages,Health Drinks,Tirunelveli,West,2024,2,1,7,0,12,0
2024-02-12,2187,0.29,Snacks,Cookies,Karur,East,2024,2,1,7,0,12,0
2024-02-12,2318,0.31,Food Grains,Atta & Flour,Nagercoil,West,2024,2,1,7,0,12,0
2024-02-12,2395,0.15,Bakery,Cakes,Chennai,Central,2024,2,1,7,0,12,0
2024-02-12,2439,0.24,"Eggs, Meat & Fish",Mutton,Pudukottai,West,2024,2,1,7,0,12,0
2024-02-13,762,0.18,Beverages,Soft Drinks,Karur,West,2024,2,1,7,1,13,0
2024-02-14,540,0.2,Snacks,Noodles,Nagercoil,East,2024,2,1,7,2,14,0
2024-02-14,1829,0.29,Bakery,Cakes,Madurai,East,2024,2,1,7,2,14,0
2024-02-14,2123,0.15,Food Grains,Organic Staples,Karur,East,2024,2,1,7,2,14,0
2024-02-14,2192,0.32,Fruits & Veggies,Organic Vegetables,Nagercoil,South,2024,2,1,7,2,14,0
2024-02-14,2476,0.19,Beverages,Health Drinks,Vellore,East,2024,2,1,7,2,14,0
2024-02-15,523,0.15,Bakery,Biscuits,Pudukottai,East,2024,2,1,7,3,15,0
2024-02-15,2471,0.24,Oil & Masala,Spices,Pudukottai,East,2024,2,1,7,3,15,0
2024-02-16,940,0.33,Oil & Masala,Masalas,Pudukottai,South,2024,2,1,7,4,16,0
2024-02-16,1142,0.29,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2024,2,1,7,4,16,0
2024-02-16,1380,0.15,Snacks,Chocolates,Ramanadhapuram,Central,2024,2,1,7,4,16,0
2024-02-16,1430,0.14,Oil & Masala,Edible Oil & Ghee,Karur,Central,2024,2,1,7,4,16,0
2024-02-16,1632,0.34,Beverages,Soft Drinks,Perambalur,Central,2024,2,1,7,4,16,0
2024-02-16,1634,0.32,Bakery,Cakes,Theni,East,2024,2,1,7,4,16,0
2024-02-16,1687,0.2,Snacks,Noodles,Tenkasi,Central,2024,2,1,7,4,16,0
2024-02-16,1815,0.15,Food Grains,Rice,Madurai,South,2024,2,1,7,4,16,0
2024-02-16,2007,0.26,Bakery,Biscuits,Viluppuram,East,2024,2,1,7,4,16,0
2024-02-19,785,0.28,Fruits & Veggies,Fresh Fruits,Cumbum,West,2024,2,1,8,0,19,0
2024-02-19,1316,0.16,Oil & Masala,Spices,Vellore,East,2024,2,1,8,0,19,0
2024-02-19,1935,0.21,Bakery,Cakes,Namakkal,East,2024,2,1,8,0,19,0
2024-02-19,2132,0.1,Snacks,Noodles,Viluppuram,East,2024,2,1,8,0,19,0
2024-02-19,2459,0.28,Snacks,Noodles,Ramanadhapuram,East,2024,2,1,8,0,19,0
2024-02-20,1060,0.3,Bakery,Breads & Buns,Karur,South,2024,2,1,8,1,20,0
2024-02-21,863,0.35,"Eggs, Meat & Fish",Mutton,Nagercoil,West,2024,2,1,8,2,21,0
2024-02-21,1517,0.23,Food Grains,Dals & Pulses,Kanyakumari,East,2024,2,1,8,2,21,0
2024-02-21,1527,0.1,Fruits & Veggies,Fresh Vegetables,Bodi,East,2024,2,1,8,2,21,0
2024-02-21,1599,0.27,Bakery,Biscuits,Ramanadhapuram,South,2024,2,1,8,2,21,0
2024-02-21,1920,0.14,Fruits & Veggies,Organic Fruits,Kanyakumari,West,2024,2,1,8,2,21,0
2024-02-21,1978,0.2,Beverages,Health Drinks,Namakkal,East,2024,2,1,8,2,21,0
2024-02-21,2000,0.23,Beverages,Soft Drinks,Madurai,South,2024,2,1,8,2,21,0
2024-02-21,2127,0.31,Oil & Masala,Edible Oil & Ghee,Krishnagiri,East,2024,2,1,8,2,21,0
2024-02-21,2443,0.13,Bakery,Breads & Buns,Coimbatore,South,2024,2,1,8,2,21,0
2024-02-21,2488,0.15,Food Grains,Rice,Trichy,West,2024,2,1,8,2,21,0
2024-02-21,2495,0.26,Food Grains,Dals & Pulses,Virudhunagar,West,2024,2,1,8,2,21,0
2024-02-22,795,0.29,"Eggs, Meat & Fish",Fish,Virudhunagar,West,2024,2,1,8,3,22,0
2024-02-22,1419,0.22,Food Grains,Organic Staples,Madurai,West,2024,2,1,8,3,22,0
2024-02-22,1587,0.1,Snacks,Noodles,Namakkal,Central,2024,2,1,8,3,22,0
2024-02-22,2379,0.15,Oil & Masala,Masalas,Kanyakumari,West,2024,2,1,8,3,22,0
2024-02-23,1960,0.11,Food Grains,Rice,Ramanadhapuram,East,2024,2,1,8,4,23,0
2024-02-25,2258,0.18,Food Grains,Atta & Flour,Krishnagiri,East,2024,2,1,8,6,25,1
2024-02-27,1540,0.33,Food Grains,Rice,Virudhunagar,Central,2024,2,1,9,1,27,0
2024-02-27,1753,0.16,Bakery,Cakes,Pudukottai,East,2024,2,1,9,1,27,0
2024-02-27,2342,0.32,Oil & Masala,Edible Oil & Ghee,Kanyakumari,Central,2024,2,1,9,1,27,0
2024-02-28,1547,0.32,Oil & Masala,Masalas,Cumbum,East,2024,2,1,9,2,28,0
