rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned,feil_lineaer_regresjon,abs_feil_lineaer_regresjon,ape_lineaer_regresjon_pct,feil_random_forest_baseline,abs_feil_random_forest_baseline,ape_random_forest_baseline_pct,feil_random_forest_tuned,abs_feil_random_forest_tuned,ape_random_forest_tuned_pct
1953,2025-08-31,1569,0.27,Fruits & Veggies,Fresh Vegetables,Karur,West,2025,8,3,35,6,31,1,1435.470883,1466.25,1469.758273,-133.529117,133.529117,8.5105,-102.75,102.75,6.5488,-99.241727,99.241727,6.3252
1954,2025-08-31,1603,0.17,Bakery,Breads & Buns,Vellore,West,2025,8,3,35,6,31,1,1549.618946,1404.41,1481.895836,-53.381054,53.381054,3.3301,-198.59,198.59,12.3886,-121.104164,121.104164,7.5548
1955,2025-08-31,1621,0.18,Food Grains,Atta & Flour,Cumbum,West,2025,8,3,35,6,31,1,1530.235961,1532.765,1521.80371,-90.764039,90.764039,5.5993,-88.235,88.235,5.4432,-99.19629,99.19629,6.1195
1956,2025-08-31,2184,0.32,Food Grains,Rice,Ooty,South,2025,8,3,35,6,31,1,1493.576276,1691.13,1512.65162,-690.423724,690.423724,31.6128,-492.87,492.87,22.5673,-671.34838,671.34838,30.7394
1957,2025-08-31,2326,0.26,"Eggs, Meat & Fish",Chicken,Trichy,West,2025,8,3,35,6,31,1,1579.381414,1553.835,1507.601082,-746.618586,746.618586,32.0988,-772.165,772.165,33.1971,-818.398918,818.398918,35.1848
1958,2025-08-31,2410,0.21,Oil & Masala,Edible Oil & Ghee,Chennai,West,2025,8,3,35,6,31,1,1510.783028,1305.675,1492.033952,-899.216972,899.216972,37.3119,-1104.325,1104.325,45.8226,-917.966048,917.966048,38.0899
1959,2025-09-01,1204,0.12,Snacks,Cookies,Karur,East,2025,9,3,36,0,1,0,1436.585434,1552.37,1476.654677,232.585434,232.585434,19.3177,348.37,348.37,28.9344,272.654677,272.654677,22.6457
1960,2025-09-02,559,0.21,Snacks,Cookies,Vellore,Central,2025,9,3,36,1,2,0,1495.105716,1565.115,1499.030636,936.105716,936.105716,167.4608,1006.115,1006.115,179.9848,940.030636,940.030636,168.1629
1961,2025-09-02,588,0.26,Fruits & Veggies,Fresh Vegetables,Viluppuram,West,2025,9,3,36,1,2,0,1459.088763,1350.98,1471.310468,871.088763,871.088763,148.1443,762.98,762.98,129.7585,883.310468,883.310468,150.2229
1962,2025-09-02,1152,0.31,Oil & Masala,Edible Oil & Ghee,Perambalur,Central,2025,9,3,36,1,2,0,1518.718028,1652.195,1513.91111,366.718028,366.718028,31.8332,500.195,500.195,43.4197,361.91111,361.91111,31.4159
1963,2025-09-02,1523,0.35,Fruits & Veggies,Fresh Fruits,Namakkal,Central,2025,9,3,36,1,2,0,1434.492409,1480.19,1460.377314,-88.507591,88.507591,5.8114,-42.81,42.81,2.8109,-62.622686,62.622686,4.1118
1964,2025-09-02,1525,0.15,Beverages,Soft Drinks,Bodi,Central,2025,9,3,36,1,2,0,1500.255961,1399.51,1478.249604,-24.744039,24.744039,1.6226,-125.49,125.49,8.2289,-46.750396,46.750396,3.0656
1965,2025-09-02,2399,0.16,Snacks,Noodles,Chennai,West,2025,9,3,36,1,2,0,1461.803037,1261.645,1472.005492,-937.196963,937.196963,39.0662,-1137.355,1137.355,47.4095,-926.994508,926.994508,38.6409
1966,2025-09-03,521,0.24,Beverages,Soft Drinks,Vellore,West,2025,9,3,36,2,3,0,1534.191633,1458.75,1498.742841,1013.191633,1013.191633,194.4706,937.75,937.75,179.9904,977.742841,977.742841,187.6666
1967,2025-09-03,1927,0.3,Oil & Masala,Masalas,Viluppuram,West,2025,9,3,36,2,3,0,1521.95633,1551.06,1503.987453,-405.04367,405.04367,21.0194,-375.94,375.94,19.5091,-423.012547,423.012547,21.9519
1968,2025-09-03,2438,0.11,Beverages,Soft Drinks,Bodi,West,2025,9,3,36,2,3,0,1504.386144,1600.005,1511.313545,-933.613856,933.613856,38.2943,-837.995,837.995,34.3722,-926.686455,926.686455,38.0101
1969,2025-09-04,1052,0.13,Bakery,Breads & Buns,Vellore,South,2025,9,3,36,3,4,0,1550.694313,1531.185,1511.285009,498.694313,498.694313,47.4044,479.185,479.185,45.5499,459.285009,459.285009,43.6583
1970,2025-09-04,1120,0.27,Bakery,Cakes,Ramanadhapuram,East,2025,9,3,36,3,4,0,1485.008411,1547.71,1509.192193,365.008411,365.008411,32.59,427.71,427.71,38.1884,389.192193,389.192193,34.7493
1971,2025-09-04,1481,0.11,"Eggs, Meat & Fish",Mutton,Viluppuram,East,2025,9,3,36,3,4,0,1569.750046,1668.745,1506.088534,88.750046,88.750046,5.9926,187.745,187.745,12.6769,25.088534,25.088534,1.694
1972,2025-09-04,1595,0.17,Bakery,Biscuits,Nagercoil,Central,2025,9,3,36,3,4,0,1436.620381,1390.325,1454.812017,-158.379619,158.379619,9.9298,-204.675,204.675,12.8323,-140.187983,140.187983,8.7892
1973,2025-09-04,1710,0.22,Fruits & Veggies,Fresh Fruits,Bodi,South,2025,9,3,36,3,4,0,1496.777278,1387.935,1482.933454,-213.222722,213.222722,12.4692,-322.065,322.065,18.8342,-227.066546,227.066546,13.2787
1974,2025-09-04,1729,0.28,"Eggs, Meat & Fish",Eggs,Coimbatore,East,2025,9,3,36,3,4,0,1440.657237,1404.04,1474.074249,-288.342763,288.342763,16.6769,-324.96,324.96,18.7947,-254.925751,254.925751,14.7441
1975,2025-09-04,1792,0.28,Snacks,Noodles,Virudhunagar,East,2025,9,3,36,3,4,0,1396.572555,1310.33,1426.376592,-395.427445,395.427445,22.0663,-481.67,481.67,26.8789,-365.623408,365.623408,20.4031
1976,2025-09-04,2049,0.19,Oil & Masala,Edible Oil & Ghee,Cumbum,East,2025,9,3,36,3,4,0,1492.095533,1658.43,1532.288501,-556.904467,556.904467,27.1793,-390.57,390.57,19.0615,-516.711499,516.711499,25.2177
1977,2025-09-04,2118,0.33,Snacks,Chocolates,Salem,East,2025,9,3,36,3,4,0,1443.652767,1496.715,1448.855517,-674.347233,674.347233,31.8389,-621.285,621.285,29.3336,-669.144483,669.144483,31.5932
1978,2025-09-04,2138,0.17,Oil & Masala,Masalas,Namakkal,South,2025,9,3,36,3,4,0,1520.851649,1688.86,1509.423936,-617.148351,617.148351,28.8657,-449.14,449.14,21.0075,-628.576064,628.576064,29.4002
1979,2025-09-04,2229,0.1,Bakery,Breads & Buns,Dindigul,East,2025,9,3,36,3,4,0,1393.293343,1524.145,1483.670397,-835.706657,835.706657,37.4924,-704.855,704.855,31.622,-745.329603,745.329603,33.4378
1980,2025-09-04,2432,0.29,Bakery,Cakes,Chennai,East,2025,9,3,36,3,4,0,1479.418705,1514.205,1484.149428,-952.581295,952.581295,39.1686,-917.795,917.795,37.7383,-947.850572,947.850572,38.9741
1981,2025-09-05,609,0.12,Beverages,Health Drinks,Vellore,South,2025,9,3,36,4,5,0,1510.286274,1549.98,1489.720809,901.286274,901.286274,147.9945,940.98,940.98,154.5123,880.720809,880.720809,144.6175
1982,2025-09-05,990,0.3,Food Grains,Organic Staples,Tenkasi,West,2025,9,3,36,4,5,0,1454.236698,1566.79,1503.119602,464.236698,464.236698,46.8926,576.79,576.79,58.2616,513.119602,513.119602,51.8303
1983,2025-09-05,1106,0.21,Bakery,Biscuits,Bodi,South,2025,9,3,36,4,5,0,1516.887209,1531.135,1498.939246,410.887209,410.887209,37.1507,425.135,425.135,38.439,392.939246,392.939246,35.528
1984,2025-09-05,1370,0.22,Beverages,Health Drinks,Viluppuram,West,2025,9,3,36,4,5,0,1435.176356,1242.0,1440.62392,65.176356,65.176356,4.7574,-128.0,128.0,9.3431,70.62392,70.62392,5.155
1985,2025-09-05,2226,0.23,Fruits & Veggies,Organic Vegetables,Chennai,West,2025,9,3,36,4,5,0,1479.630792,1340.975,1466.432243,-746.369208,746.369208,33.5296,-885.025,885.025,39.7585,-759.567757,759.567757,34.1225
1986,2025-09-05,2288,0.15,Food Grains,Dals & Pulses,Tirunelveli,West,2025,9,3,36,4,5,0,1522.019561,1725.485,1527.564191,-765.980439,765.980439,33.4782,-562.515,562.515,24.5854,-760.435809,760.435809,33.2358
1987,2025-09-05,2361,0.3,Snacks,Cookies,Karur,West,2025,9,3,36,4,5,0,1391.602467,1394.37,1461.13287,-969.397533,969.397533,41.0588,-966.63,966.63,40.9416,-899.86713,899.86713,38.1138
1988,2025-09-06,883,0.12,"Eggs, Meat & Fish",Fish,Ooty,Central,2025,9,3,36,5,6,1,1469.882005,1473.37,1498.080363,586.882005,586.882005,66.4646,590.37,590.37,66.8596,615.080363,615.080363,69.658
1989,2025-09-06,1054,0.2,Snacks,Noodles,Salem,Central,2025,9,3,36,5,6,1,1484.383618,1428.905,1486.840567,430.383618,430.383618,40.8334,374.905,374.905,35.5697,432.840567,432.840567,41.0665
1990,2025-09-06,1676,0.15,Oil & Masala,Spices,Trichy,Central,2025,9,3,36,5,6,1,1532.282412,1522.45,1522.095886,-143.717588,143.717588,8.575,-153.55,153.55,9.1617,-153.904114,153.904114,9.1828
1991,2025-09-06,2102,0.19,Bakery,Breads & Buns,Virudhunagar,South,2025,9,3,36,5,6,1,1441.11559,1380.39,1440.788206,-660.88441,660.88441,31.4407,-721.61,721.61,34.3297,-661.211794,661.211794,31.4563
1992,2025-09-06,2427,0.25,Bakery,Biscuits,Vellore,Central,2025,9,3,36,5,6,1,1545.508763,1433.86,1485.116274,-881.491237,881.491237,36.3202,-993.14,993.14,40.9205,-941.883726,941.883726,38.8086
1993,2025-09-07,584,0.33,Food Grains,Organic Staples,Nagercoil,East,2025,9,3,36,6,7,1,1411.2478,1560.78,1507.176155,827.2478,827.2478,141.652,976.78,976.78,167.2568,923.176155,923.176155,158.0781
1994,2025-09-07,674,0.21,Oil & Masala,Masalas,Chennai,Central,2025,9,3,36,6,7,1,1508.183969,1516.155,1508.433118,834.183969,834.183969,123.7662,842.155,842.155,124.9488,834.433118,834.433118,123.8031
1995,2025-09-07,1075,0.21,"Eggs, Meat & Fish",Chicken,Perambalur,Central,2025,9,3,36,6,7,1,1558.57709,1507.825,1517.514374,483.57709,483.57709,44.9839,432.825,432.825,40.2628,442.514374,442.514374,41.1641
1996,2025-09-07,1205,0.3,Fruits & Veggies,Fresh Vegetables,Madurai,West,2025,9,3,36,6,7,1,1444.603065,1483.51,1480.816725,239.603065,239.603065,19.8841,278.51,278.51,23.1129,275.816725,275.816725,22.8894
1997,2025-09-07,1382,0.27,Oil & Masala,Edible Oil & Ghee,Trichy,Central,2025,9,3,36,6,7,1,1517.386631,1496.355,1518.100123,135.386631,135.386631,9.7964,114.355,114.355,8.2746,136.100123,136.100123,9.8481
1998,2025-09-07,1410,0.16,Fruits & Veggies,Organic Vegetables,Chennai,East,2025,9,3,36,6,7,1,1494.309762,1410.885,1497.321251,84.309762,84.309762,5.9794,0.885,0.885,0.0628,87.321251,87.321251,6.193
1999,2025-09-07,1411,0.28,Fruits & Veggies,Fresh Fruits,Bodi,Central,2025,9,3,36,6,7,1,1463.905524,1479.095,1455.362627,52.905524,52.905524,3.7495,68.095,68.095,4.826,44.362627,44.362627,3.1441
2000,2025-09-07,1985,0.23,Beverages,Soft Drinks,Dindigul,East,2025,9,3,36,6,7,1,1388.337879,1503.005,1456.820418,-596.662121,596.662121,30.0585,-481.995,481.995,24.2819,-528.179582,528.179582,26.6085
2001,2025-09-07,2031,0.25,Bakery,Cakes,Coimbatore,East,2025,9,3,36,6,7,1,1437.039836,1557.04,1480.198906,-593.960164,593.960164,29.2447,-473.96,473.96,23.3363,-550.801094,550.801094,27.1197
2002,2025-09-09,561,0.14,Fruits & Veggies,Organic Fruits,Kanyakumari,East,2025,9,3,37,1,9,0,1472.589998,1650.115,1505.466123,911.589998,911.589998,162.4938,1089.115,1089.115,194.1381,944.466123,944.466123,168.354
2003,2025-09-09,664,0.19,Beverages,Soft Drinks,Cumbum,East,2025,9,3,37,1,9,0,1493.968581,1667.55,1512.453089,829.968581,829.968581,124.9953,1003.55,1003.55,151.137,848.453089,848.453089,127.7791
2004,2025-09-09,718,0.34,"Eggs, Meat & Fish",Eggs,Pudukottai,East,2025,9,3,37,1,9,0,1523.034191,1304.835,1457.54834,805.034191,805.034191,112.1218,586.835,586.835,81.7319,739.54834,739.54834,103.0012
2005,2025-09-09,811,0.23,Fruits & Veggies,Organic Fruits,Tenkasi,East,2025,9,3,37,1,9,0,1416.026831,1383.96,1458.063676,605.026831,605.026831,74.6026,572.96,572.96,70.6486,647.063676,647.063676,79.7859
2006,2025-09-09,837,0.29,Snacks,Cookies,Tirunelveli,West,2025,9,3,37,1,9,0,1436.62227,1428.97,1466.402869,599.62227,599.62227,71.6395,591.97,591.97,70.7252,629.402869,629.402869,75.1975
2007,2025-09-09,1009,0.18,Snacks,Cookies,Dindigul,East,2025,9,3,37,1,9,0,1364.036602,1396.1,1429.226095,355.036602,355.036602,35.187,387.1,387.1,38.3647,420.226095,420.226095,41.6478
2008,2025-09-09,1170,0.13,Oil & Masala,Spices,Tirunelveli,East,2025,9,3,37,1,9,0,1513.179851,1772.655,1524.130433,343.179851,343.179851,29.3316,602.655,602.655,51.509,354.130433,354.130433,30.2676
2009,2025-09-09,1225,0.17,Beverages,Soft Drinks,Madurai,Central,2025,9,3,37,1,9,0,1516.179193,1363.085,1477.552308,291.179193,291.179193,23.7697,138.085,138.085,11.2722,252.552308,252.552308,20.6165
2010,2025-09-09,1293,0.34,Snacks,Cookies,Dindigul,South,2025,9,3,37,1,9,0,1355.995661,1369.27,1406.345991,62.995661,62.995661,4.8721,76.27,76.27,5.8987,113.345991,113.345991,8.7661
2011,2025-09-09,1374,0.18,Food Grains,Atta & Flour,Perambalur,Central,2025,9,3,37,1,9,0,1558.010384,1467.52,1531.871566,184.010384,184.010384,13.3923,93.52,93.52,6.8064,157.871566,157.871566,11.4899
2012,2025-09-09,1519,0.13,Snacks,Cookies,Kanyakumari,West,2025,9,3,37,1,9,0,1476.494465,1535.135,1479.178785,-42.505535,42.505535,2.7983,16.135,16.135,1.0622,-39.821215,39.821215,2.6215
2013,2025-09-09,1553,0.29,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,West,2025,9,3,37,1,9,0,1498.896401,1599.1,1482.124896,-54.103599,54.103599,3.4838,46.1,46.1,2.9684,-70.875104,70.875104,4.5638
2014,2025-09-09,1565,0.35,Fruits & Veggies,Fresh Vegetables,Perambalur,East,2025,9,3,37,1,9,0,1472.801923,1282.985,1446.752848,-92.198077,92.198077,5.8913,-282.015,282.015,18.0201,-118.247152,118.247152,7.5557
2015,2025-09-09,1749,0.15,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,South,2025,9,3,37,1,9,0,1573.382907,1643.71,1566.981389,-175.617093,175.617093,10.041,-105.29,105.29,6.02,-182.018611,182.018611,10.407
2016,2025-09-09,1768,0.26,"Eggs, Meat & Fish",Chicken,Nagercoil,East,2025,9,3,37,1,9,0,1462.481784,1311.505,1452.987207,-305.518216,305.518216,17.2804,-456.495,456.495,25.8199,-315.012793,315.012793,17.8175
2017,2025-09-09,1809,0.23,Bakery,Breads & Buns,Pudukottai,South,2025,9,3,37,1,9,0,1518.326548,1568.41,1495.438412,-290.673452,290.673452,16.0682,-240.59,240.59,13.2996,-313.561588,313.561588,17.3334
2018,2025-09-09,1843,0.12,Oil & Masala,Spices,Chennai,West,2025,9,3,37,1,9,0,1503.676561,1529.77,1488.822611,-339.323439,339.323439,18.4115,-313.23,313.23,16.9957,-354.177389,354.177389,19.2174
2019,2025-09-09,2045,0.28,Food Grains,Rice,Karur,East,2025,9,3,37,1,9,0,1451.136856,1479.2,1493.0169,-593.863144,593.863144,29.0398,-565.8,565.8,27.6675,-551.9831,551.9831,26.9918
2020,2025-09-09,2069,0.23,Food Grains,Rice,Perambalur,South,2025,9,3,37,1,9,0,1540.743221,1705.295,1527.382694,-528.256779,528.256779,25.532,-363.705,363.705,17.5788,-541.617306,541.617306,26.1777
2021,2025-09-09,2110,0.29,"Eggs, Meat & Fish",Fish,Madurai,East,2025,9,3,37,1,9,0,1479.503433,1572.385,1492.09457,-630.496567,630.496567,29.8814,-537.615,537.615,25.4794,-617.90543,617.90543,29.2846
2022,2025-09-09,2113,0.16,"Eggs, Meat & Fish",Mutton,Kanyakumari,South,2025,9,3,37,1,9,0,1592.310353,1523.27,1547.562877,-520.689647,520.689647,24.6422,-589.73,589.73,27.9096,-565.437123,565.437123,26.7599
2023,2025-09-09,2118,0.24,"Eggs, Meat & Fish",Eggs,Namakkal,West,2025,9,3,37,1,9,0,1488.074123,1483.15,1464.778013,-629.925877,629.925877,29.7415,-634.85,634.85,29.974,-653.221987,653.221987,30.8415
2024,2025-09-09,2178,0.26,Bakery,Cakes,Nagercoil,West,2025,9,3,37,1,9,0,1435.147935,1288.035,1474.677127,-742.852065,742.852065,34.1071,-889.965,889.965,40.8616,-703.322873,703.322873,32.2921
2025,2025-09-09,2217,0.13,Food Grains,Rice,Perambalur,South,2025,9,3,37,1,9,0,1557.378223,1514.29,1527.144624,-659.621777,659.621777,29.7529,-702.71,702.71,31.6964,-689.855376,689.855376,31.1166
2026,2025-09-09,2285,0.14,"Eggs, Meat & Fish",Fish,Madurai,West,2025,9,3,37,1,9,0,1502.886607,1509.255,1493.821318,-782.113393,782.113393,34.2282,-775.745,775.745,33.9495,-791.178682,791.178682,34.6249
2027,2025-09-09,2344,0.25,Snacks,Noodles,Namakkal,East,2025,9,3,37,1,9,0,1436.867413,1459.89,1457.004423,-907.132587,907.132587,38.7002,-884.11,884.11,37.718,-886.995577,886.995577,37.8411
2028,2025-09-09,2350,0.21,Beverages,Soft Drinks,Tenkasi,East,2025,9,3,37,1,9,0,1469.764365,1367.445,1449.984346,-880.235635,880.235635,37.4568,-982.555,982.555,41.8109,-900.015654,900.015654,38.2985
2029,2025-09-09,2468,0.27,"Eggs, Meat & Fish",Eggs,Karur,West,2025,9,3,37,1,9,0,1481.648451,1417.155,1468.111571,-986.351549,986.351549,39.9656,-1050.845,1050.845,42.5788,-999.888429,999.888429,40.5141
2030,2025-09-09,2488,0.15,Snacks,Cookies,Madurai,East,2025,9,3,37,1,9,0,1475.319127,1614.13,1474.574477,-1012.680873,1012.680873,40.7026,-873.87,873.87,35.1234,-1013.425523,1013.425523,40.7325
2031,2025-09-10,560,0.21,"Eggs, Meat & Fish",Chicken,Krishnagiri,Central,2025,9,3,37,2,10,0,1519.303589,1461.545,1511.918716,959.303589,959.303589,171.3042,901.545,901.545,160.9902,951.918716,951.918716,169.9855
2032,2025-09-10,842,0.29,"Eggs, Meat & Fish",Mutton,Coimbatore,Central,2025,9,3,37,2,10,0,1476.344956,1415.87,1476.039197,634.344956,634.344956,75.3379,573.87,573.87,68.1556,634.039197,634.039197,75.3016
2033,2025-09-10,980,0.28,Food Grains,Organic Staples,Dindigul,East,2025,9,3,37,2,10,0,1407.09394,1496.43,1462.837946,427.09394,427.09394,43.581,516.43,516.43,52.6969,482.837946,482.837946,49.2692
2034,2025-09-10,996,0.23,Bakery,Biscuits,Dharmapuri,East,2025,9,3,37,2,10,0,1555.460719,1544.195,1516.81948,559.460719,559.460719,56.1708,548.195,548.195,55.0397,520.81948,520.81948,52.2911
2035,2025-09-10,1277,0.11,Snacks,Noodles,Cumbum,Central,2025,9,3,37,2,10,0,1473.391865,1421.12,1467.836264,196.391865,196.391865,15.3792,144.12,144.12,11.2858,190.836264,190.836264,14.9441
2036,2025-09-10,1548,0.28,Snacks,Cookies,Madurai,Central,2025,9,3,37,2,10,0,1447.912796,1443.235,1477.243773,-100.087204,100.087204,6.4656,-104.765,104.765,6.7678,-70.756227,70.756227,4.5708
2037,2025-09-10,1676,0.26,Oil & Masala,Spices,Kanyakumari,South,2025,9,3,37,2,10,0,1520.017945,1716.035,1529.620408,-155.982055,155.982055,9.3068,40.035,40.035,2.3887,-146.379592,146.379592,8.7339
2038,2025-09-10,1717,0.25,Snacks,Chocolates,Theni,West,2025,9,3,37,2,10,0,1430.986023,1603.765,1466.61999,-286.013977,286.013977,16.6578,-113.235,113.235,6.5949,-250.38001,250.38001,14.5824
2039,2025-09-10,1805,0.23,Beverages,Soft Drinks,Cumbum,East,2025,9,3,37,2,10,0,1483.946922,1616.15,1506.636131,-321.053078,321.053078,17.7869,-188.85,188.85,10.4626,-298.363869,298.363869,16.5299
2040,2025-09-10,1963,0.2,Fruits & Veggies,Fresh Vegetables,Cumbum,East,2025,9,3,37,2,10,0,1452.124416,1725.295,1499.748511,-510.875584,510.875584,26.0252,-237.705,237.705,12.1093,-463.251489,463.251489,23.5992
2041,2025-09-10,1992,0.2,Snacks,Chocolates,Kanyakumari,East,2025,9,3,37,2,10,0,1461.494603,1564.465,1482.244267,-530.505397,530.505397,26.6318,-427.535,427.535,21.4626,-509.755733,509.755733,25.5901
2042,2025-09-11,664,0.27,Bakery,Biscuits,Virudhunagar,South,2025,9,3,37,3,11,0,1465.98562,1316.945,1453.684707,801.98562,801.98562,120.781,652.945,652.945,98.3351,789.684707,789.684707,118.9284
2043,2025-09-11,1233,0.25,Oil & Masala,Masalas,Salem,West,2025,9,3,37,3,11,0,1544.96855,1371.325,1494.192848,311.96855,311.96855,25.3016,138.325,138.325,11.2186,261.192848,261.192848,21.1835
2044,2025-09-11,1322,0.19,Bakery,Biscuits,Vellore,West,2025,9,3,37,3,11,0,1560.212089,1515.65,1509.648182,238.212089,238.212089,18.0191,193.65,193.65,14.6483,187.648182,187.648182,14.1943
2045,2025-09-11,1627,0.13,Oil & Masala,Masalas,Bodi,East,2025,9,3,37,3,11,0,1540.680658,1716.075,1530.761228,-86.319342,86.319342,5.3054,89.075,89.075,5.4748,-96.238772,96.238772,5.9151
2046,2025-09-11,1656,0.14,Bakery,Biscuits,Dindigul,West,2025,9,3,37,3,11,0,1424.713183,1333.99,1467.31204,-231.286817,231.286817,13.9666,-322.01,322.01,19.445,-188.68796,188.68796,11.3942
2047,2025-09-11,1712,0.26,"Eggs, Meat & Fish",Fish,Chennai,South,2025,9,3,37,3,11,0,1472.897697,1559.215,1470.733505,-239.102303,239.102303,13.9663,-152.785,152.785,8.9244,-241.266495,241.266495,14.0927
2048,2025-09-11,1838,0.29,"Eggs, Meat & Fish",Eggs,Ooty,West,2025,9,3,37,3,11,0,1488.460402,1405.125,1465.852884,-349.539598,349.539598,19.0174,-432.875,432.875,23.5514,-372.147116,372.147116,20.2474
2049,2025-09-11,1846,0.2,Snacks,Chocolates,Viluppuram,East,2025,9,3,37,3,11,0,1457.903139,1540.05,1461.82489,-388.096861,388.096861,21.0237,-305.95,305.95,16.5737,-384.17511,384.17511,20.8112
2050,2025-09-11,1856,0.21,Food Grains,Atta & Flour,Ooty,East,2025,9,3,37,3,11,0,1502.858206,1692.4,1526.424329,-353.141794,353.141794,19.027,-163.6,163.6,8.8147,-329.575671,329.575671,17.7573
2051,2025-09-11,2207,0.17,Bakery,Biscuits,Dharmapuri,West,2025,9,3,37,3,11,0,1560.504732,1508.49,1533.149178,-646.495268,646.495268,29.2929,-698.51,698.51,31.6498,-673.850822,673.850822,30.5324
2052,2025-09-11,2252,0.22,Bakery,Biscuits,Perambalur,East,2025,9,3,37,3,11,0,1540.232106,1446.54,1490.564069,-711.767894,711.767894,31.606,-805.46,805.46,35.7664,-761.435931,761.435931,33.8115
2053,2025-09-11,2449,0.19,Snacks,Noodles,Bodi,East,2025,9,3,37,3,11,0,1466.519548,1423.31,1471.033564,-982.480452,982.480452,40.1176,-1025.69,1025.69,41.882,-977.966436,977.966436,39.9333
2054,2025-09-12,561,0.23,Oil & Masala,Masalas,Krishnagiri,South,2025,9,3,37,4,12,0,1524.237939,1597.75,1500.606961,963.237939,963.237939,171.7002,1036.75,1036.75,184.8039,939.606961,939.606961,167.4879
2055,2025-09-12,565,0.31,Bakery,Biscuits,Theni,South,2025,9,3,37,4,12,0,1498.298358,1599.975,1496.565671,933.298358,933.298358,165.1856,1034.975,1034.975,183.1814,931.565671,931.565671,164.8789
2056,2025-09-12,570,0.19,Fruits & Veggies,Organic Fruits,Coimbatore,West,2025,9,3,37,4,12,0,1382.61619,1435.225,1473.219239,812.61619,812.61619,142.5642,865.225,865.225,151.7939,903.219239,903.219239,158.4595
2057,2025-09-12,781,0.26,Food Grains,Rice,Dharmapuri,Central,2025,9,3,37,4,12,0,1518.185968,1568.83,1494.320938,737.185968,737.185968,94.39,787.83,787.83,100.8745,713.320938,713.320938,91.3343
2058,2025-09-12,1004,0.26,Snacks,Noodles,Viluppuram,Central,2025,9,3,37,4,12,0,1462.194689,1354.805,1457.949028,458.194689,458.194689,45.6369,350.805,350.805,34.9407,453.949028,453.949028,45.214
2059,2025-09-12,1108,0.14,Fruits & Veggies,Fresh Fruits,Cumbum,Central,2025,9,3,37,4,12,0,1483.682839,1513.25,1495.938357,375.682839,375.682839,33.9064,405.25,405.25,36.5749,387.938357,387.938357,35.0125
2060,2025-09-12,1123,0.26,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,2025,9,3,37,4,12,0,1511.86713,1472.505,1503.207983,388.86713,388.86713,34.6275,349.505,349.505,31.1224,380.207983,380.207983,33.8565
2061,2025-09-12,1213,0.21,Oil & Masala,Edible Oil & Ghee,Kanyakumari,West,2025,9,3,37,4,12,0,1509.889617,1703.27,1521.999779,296.889617,296.889617,24.4756,490.27,490.27,40.418,308.999779,308.999779,25.474
2062,2025-09-12,1227,0.34,Food Grains,Rice,Trichy,South,2025,9,3,37,4,12,0,1512.994182,1501.17,1493.312716,285.994182,285.994182,23.3084,274.17,274.17,22.3447,266.312716,266.312716,21.7044
2063,2025-09-12,1248,0.15,Bakery,Cakes,Vellore,Central,2025,9,3,37,4,12,0,1563.23087,1404.87,1491.097407,315.23087,315.23087,25.2589,156.87,156.87,12.5697,243.097407,243.097407,19.479
