rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned
1949,2025-08-31,814,0.35,"Eggs, Meat & Fish",Mutton,Ooty,West,2025,8,3,35,6,31,1,1529.911915,1560.265,1519.917597
1950,2025-08-31,1251,0.29,Food Grains,Dals & Pulses,Vellore,West,2025,8,3,35,6,31,1,1579.18415,1592.185,1535.380175
1951,2025-08-31,1253,0.32,Bakery,Biscuits,Krishnagiri,South,2025,8,3,35,6,31,1,1512.66427,1656.185,1505.035486
1952,2025-08-31,1456,0.17,Food Grains,Dals & Pulses,Dindigul,Central,2025,8,3,35,6,31,1,1454.485906,1436.6,1487.903689
1953,2025-08-31,1569,0.27,Fruits & Veggies,Fresh Vegetables,Karur,West,2025,8,3,35,6,31,1,1435.470883,1466.25,1469.758273
1954,2025-08-31,1603,0.17,Bakery,Breads & Buns,Vellore,West,2025,8,3,35,6,31,1,1549.618946,1404.41,1481.895836
1955,2025-08-31,1621,0.18,Food Grains,Atta & Flour,Cumbum,West,2025,8,3,35,6,31,1,1530.235961,1532.765,1521.80371
1956,2025-08-31,2184,0.32,Food Grains,Rice,Ooty,South,2025,8,3,35,6,31,1,1493.576276,1691.13,1512.65162
1957,2025-08-31,2326,0.26,"Eggs, Meat & Fish",Chicken,Trichy,West,2025,8,3,35,6,31,1,1579.381414,1553.835,1507.601082
1958,2025-08-31,2410,0.21,Oil & Masala,Edible Oil & Ghee,Chennai,West,2025,8,3,35,6,31,1,1510.783028,1305.675,1492.033952
1959,2025-09-01,1204,0.12,Snacks,Cookies,Karur,East,2025,9,3,36,0,1,0,1436.585434,1552.37,1476.654677
1960,2025-09-02,559,0.21,Snacks,Cookies,Vellore,Central,2025,9,3,36,1,2,0,1495.105716,1565.115,1499.030636
1961,2025-09-02,588,0.26,Fruits & Veggies,Fresh Vegetables,Viluppuram,West,2025,9,3,36,1,2,0,1459.088763,1350.98,1471.310468
1962,2025-09-02,1152,0.31,Oil & Masala,Edible Oil & Ghee,Perambalur,Central,2025,9,3,36,1,2,0,1518.718028,1652.195,1513.91111
1963,2025-09-02,1523,0.35,Fruits & Veggies,Fresh Fruits,Namakkal,Central,2025,9,3,36,1,2,0,1434.492409,1480.19,1460.377314
1964,2025-09-02,1525,0.15,Beverages,Soft Drinks,Bodi,Central,2025,9,3,36,1,2,0,1500.255961,1399.51,1478.249604
1965,2025-09-02,2399,0.16,Snacks,Noodles,Chennai,West,2025,9,3,36,1,2,0,1461.803037,1261.645,1472.005492
1966,2025-09-03,521,0.24,Beverages,Soft Drinks,Vellore,West,2025,9,3,36,2,3,0,1534.191633,1458.75,1498.742841
1967,2025-09-03,1927,0.3,Oil & Masala,Masalas,Viluppuram,West,2025,9,3,36,2,3,0,1521.95633,1551.06,1503.987453
1968,2025-09-03,2438,0.11,Beverages,Soft Drinks,Bodi,West,2025,9,3,36,2,3,0,1504.386144,1600.005,1511.313545
1969,2025-09-04,1052,0.13,Bakery,Breads & Buns,Vellore,South,2025,9,3,36,3,4,0,1550.694313,1531.185,1511.285009
1970,2025-09-04,1120,0.27,Bakery,Cakes,Ramanadhapuram,East,2025,9,3,36,3,4,0,1485.008411,1547.71,1509.192193
1971,2025-09-04,1481,0.11,"Eggs, Meat & Fish",Mutton,Viluppuram,East,2025,9,3,36,3,4,0,1569.750046,1668.745,1506.088534
1972,2025-09-04,1595,0.17,Bakery,Biscuits,Nagercoil,Central,2025,9,3,36,3,4,0,1436.620381,1390.325,1454.812017
1973,2025-09-04,1710,0.22,Fruits & Veggies,Fresh Fruits,Bodi,South,2025,9,3,36,3,4,0,1496.777278,1387.935,1482.933454
1974,2025-09-04,1729,0.28,"Eggs, Meat & Fish",Eggs,Coimbatore,East,2025,9,3,36,3,4,0,1440.657237,1404.04,1474.074249
1975,2025-09-04,1792,0.28,Snacks,Noodles,Virudhunagar,East,2025,9,3,36,3,4,0,1396.572555,1310.33,1426.376592
1976,2025-09-04,2049,0.19,Oil & Masala,Edible Oil & Ghee,Cumbum,East,2025,9,3,36,3,4,0,1492.095533,1658.43,1532.288501
1977,2025-09-04,2118,0.33,Snacks,Chocolates,Salem,East,2025,9,3,36,3,4,0,1443.652767,1496.715,1448.855517
1978,2025-09-04,2138,0.17,Oil & Masala,Masalas,Namakkal,South,2025,9,3,36,3,4,0,1520.851649,1688.86,1509.423936
1979,2025-09-04,2229,0.1,Bakery,Breads & Buns,Dindigul,East,2025,9,3,36,3,4,0,1393.293343,1524.145,1483.670397
1980,2025-09-04,2432,0.29,Bakery,Cakes,Chennai,East,2025,9,3,36,3,4,0,1479.418705,1514.205,1484.149428
1981,2025-09-05,609,0.12,Beverages,Health Drinks,Vellore,South,2025,9,3,36,4,5,0,1510.286274,1549.98,1489.720809
1982,2025-09-05,990,0.3,Food Grains,Organic Staples,Tenkasi,West,2025,9,3,36,4,5,0,1454.236698,1566.79,1503.119602
1983,2025-09-05,1106,0.21,Bakery,Biscuits,Bodi,South,2025,9,3,36,4,5,0,1516.887209,1531.135,1498.939246
1984,2025-09-05,1370,0.22,Beverages,Health Drinks,Viluppuram,West,2025,9,3,36,4,5,0,1435.176356,1242.0,1440.62392
1985,2025-09-05,2226,0.23,Fruits & Veggies,Organic Vegetables,Chennai,West,2025,9,3,36,4,5,0,1479.630792,1340.975,1466.432243
1986,2025-09-05,2288,0.15,Food Grains,Dals & Pulses,Tirunelveli,West,2025,9,3,36,4,5,0,1522.019561,1725.485,1527.564191
1987,2025-09-05,2361,0.3,Snacks,Cookies,Karur,West,2025,9,3,36,4,5,0,1391.602467,1394.37,1461.13287
1988,2025-09-06,883,0.12,"Eggs, Meat & Fish",Fish,Ooty,Central,2025,9,3,36,5,6,1,1469.882005,1473.37,1498.080363
1989,2025-09-06,1054,0.2,Snacks,Noodles,Salem,Central,2025,9,3,36,5,6,1,1484.383618,1428.905,1486.840567
1990,2025-09-06,1676,0.15,Oil & Masala,Spices,Trichy,Central,2025,9,3,36,5,6,1,1532.282412,1522.45,1522.095886
1991,2025-09-06,2102,0.19,Bakery,Breads & Buns,Virudhunagar,South,2025,9,3,36,5,6,1,1441.11559,1380.39,1440.788206
1992,2025-09-06,2427,0.25,Bakery,Biscuits,Vellore,Central,2025,9,3,36,5,6,1,1545.508763,1433.86,1485.116274
1993,2025-09-07,584,0.33,Food Grains,Organic Staples,Nagercoil,East,2025,9,3,36,6,7,1,1411.2478,1560.78,1507.176155
1994,2025-09-07,674,0.21,Oil & Masala,Masalas,Chennai,Central,2025,9,3,36,6,7,1,1508.183969,1516.155,1508.433118
1995,2025-09-07,1075,0.21,"Eggs, Meat & Fish",Chicken,Perambalur,Central,2025,9,3,36,6,7,1,1558.57709,1507.825,1517.514374
1996,2025-09-07,1205,0.3,Fruits & Veggies,Fresh Vegetables,Madurai,West,2025,9,3,36,6,7,1,1444.603065,1483.51,1480.816725
1997,2025-09-07,1382,0.27,Oil & Masala,Edible Oil & Ghee,Trichy,Central,2025,9,3,36,6,7,1,1517.386631,1496.355,1518.100123
1998,2025-09-07,1410,0.16,Fruits & Veggies,Organic Vegetables,Chennai,East,2025,9,3,36,6,7,1,1494.309762,1410.885,1497.321251
1999,2025-09-07,1411,0.28,Fruits & Veggies,Fresh Fruits,Bodi,Central,2025,9,3,36,6,7,1,1463.905524,1479.095,1455.362627
2000,2025-09-07,1985,0.23,Beverages,Soft Drinks,Dindigul,East,2025,9,3,36,6,7,1,1388.337879,1503.005,1456.820418
2001,2025-09-07,2031,0.25,Bakery,Cakes,Coimbatore,East,2025,9,3,36,6,7,1,1437.039836,1557.04,1480.198906
2002,2025-09-09,561,0.14,Fruits & Veggies,Organic Fruits,Kanyakumari,East,2025,9,3,37,1,9,0,1472.589998,1650.115,1505.466123
2003,2025-09-09,664,0.19,Beverages,Soft Drinks,Cumbum,East,2025,9,3,37,1,9,0,1493.968581,1667.55,1512.453089
2004,2025-09-09,718,0.34,"Eggs, Meat & Fish",Eggs,Pudukottai,East,2025,9,3,37,1,9,0,1523.034191,1304.835,1457.54834
2005,2025-09-09,811,0.23,Fruits & Veggies,Organic Fruits,Tenkasi,East,2025,9,3,37,1,9,0,1416.026831,1383.96,1458.063676
2006,2025-09-09,837,0.29,Snacks,Cookies,Tirunelveli,West,2025,9,3,37,1,9,0,1436.62227,1428.97,1466.402869
2007,2025-09-09,1009,0.18,Snacks,Cookies,Dindigul,East,2025,9,3,37,1,9,0,1364.036602,1396.1,1429.226095
2008,2025-09-09,1170,0.13,Oil & Masala,Spices,Tirunelveli,East,2025,9,3,37,1,9,0,1513.179851,1772.655,1524.130433
2009,2025-09-09,1225,0.17,Beverages,Soft Drinks,Madurai,Central,2025,9,3,37,1,9,0,1516.179193,1363.085,1477.552308
2010,2025-09-09,1293,0.34,Snacks,Cookies,Dindigul,South,2025,9,3,37,1,9,0,1355.995661,1369.27,1406.345991
2011,2025-09-09,1374,0.18,Food Grains,Atta & Flour,Perambalur,Central,2025,9,3,37,1,9,0,1558.010384,1467.52,1531.871566
2012,2025-09-09,1519,0.13,Snacks,Cookies,Kanyakumari,West,2025,9,3,37,1,9,0,1476.494465,1535.135,1479.178785
2013,2025-09-09,1553,0.29,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,West,2025,9,3,37,1,9,0,1498.896401,1599.1,1482.124896
2014,2025-09-09,1565,0.35,Fruits & Veggies,Fresh Vegetables,Perambalur,East,2025,9,3,37,1,9,0,1472.801923,1282.985,1446.752848
2015,2025-09-09,1749,0.15,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,South,2025,9,3,37,1,9,0,1573.382907,1643.71,1566.981389
2016,2025-09-09,1768,0.26,"Eggs, Meat & Fish",Chicken,Nagercoil,East,2025,9,3,37,1,9,0,1462.481784,1311.505,1452.987207
2017,2025-09-09,1809,0.23,Bakery,Breads & Buns,Pudukottai,South,2025,9,3,37,1,9,0,1518.326548,1568.41,1495.438412
2018,2025-09-09,1843,0.12,Oil & Masala,Spices,Chennai,West,2025,9,3,37,1,9,0,1503.676561,1529.77,1488.822611
2019,2025-09-09,2045,0.28,Food Grains,Rice,Karur,East,2025,9,3,37,1,9,0,1451.136856,1479.2,1493.0169
2020,2025-09-09,2069,0.23,Food Grains,Rice,Perambalur,South,2025,9,3,37,1,9,0,1540.743221,1705.295,1527.382694
2021,2025-09-09,2110,0.29,"Eggs, Meat & Fish",Fish,Madurai,East,2025,9,3,37,1,9,0,1479.503433,1572.385,1492.09457
2022,2025-09-09,2113,0.16,"Eggs, Meat & Fish",Mutton,Kanyakumari,South,2025,9,3,37,1,9,0,1592.310353,1523.27,1547.562877
2023,2025-09-09,2118,0.24,"Eggs, Meat & Fish",Eggs,Namakkal,West,2025,9,3,37,1,9,0,1488.074123,1483.15,1464.778013
2024,2025-09-09,2178,0.26,Bakery,Cakes,Nagercoil,West,2025,9,3,37,1,9,0,1435.147935,1288.035,1474.677127
2025,2025-09-09,2217,0.13,Food Grains,Rice,Perambalur,South,2025,9,3,37,1,9,0,1557.378223,1514.29,1527.144624
2026,2025-09-09,2285,0.14,"Eggs, Meat & Fish",Fish,Madurai,West,2025,9,3,37,1,9,0,1502.886607,1509.255,1493.821318
2027,2025-09-09,2344,0.25,Snacks,Noodles,Namakkal,East,2025,9,3,37,1,9,0,1436.867413,1459.89,1457.004423
2028,2025-09-09,2350,0.21,Beverages,Soft Drinks,Tenkasi,East,2025,9,3,37,1,9,0,1469.764365,1367.445,1449.984346
2029,2025-09-09,2468,0.27,"Eggs, Meat & Fish",Eggs,Karur,West,2025,9,3,37,1,9,0,1481.648451,1417.155,1468.111571
2030,2025-09-09,2488,0.15,Snacks,Cookies,Madurai,East,2025,9,3,37,1,9,0,1475.319127,1614.13,1474.574477
2031,2025-09-10,560,0.21,"Eggs, Meat & Fish",Chicken,Krishnagiri,Central,2025,9,3,37,2,10,0,1519.303589,1461.545,1511.918716
2032,2025-09-10,842,0.29,"Eggs, Meat & Fish",Mutton,Coimbatore,Central,2025,9,3,37,2,10,0,1476.344956,1415.87,1476.039197
2033,2025-09-10,980,0.28,Food Grains,Organic Staples,Dindigul,East,2025,9,3,37,2,10,0,1407.09394,1496.43,1462.837946
2034,2025-09-10,996,0.23,Bakery,Biscuits,Dharmapuri,East,2025,9,3,37,2,10,0,1555.460719,1544.195,1516.81948
2035,2025-09-10,1277,0.11,Snacks,Noodles,Cumbum,Central,2025,9,3,37,2,10,0,1473.391865,1421.12,1467.836264
2036,2025-09-10,1548,0.28,Snacks,Cookies,Madurai,Central,2025,9,3,37,2,10,0,1447.912796,1443.235,1477.243773
2037,2025-09-10,1676,0.26,Oil & Masala,Spices,Kanyakumari,South,2025,9,3,37,2,10,0,1520.017945,1716.035,1529.620408
2038,2025-09-10,1717,0.25,Snacks,Chocolates,Theni,West,2025,9,3,37,2,10,0,1430.986023,1603.765,1466.61999
2039,2025-09-10,1805,0.23,Beverages,Soft Drinks,Cumbum,East,2025,9,3,37,2,10,0,1483.946922,1616.15,1506.636131
2040,2025-09-10,1963,0.2,Fruits & Veggies,Fresh Vegetables,Cumbum,East,2025,9,3,37,2,10,0,1452.124416,1725.295,1499.748511
2041,2025-09-10,1992,0.2,Snacks,Chocolates,Kanyakumari,East,2025,9,3,37,2,10,0,1461.494603,1564.465,1482.244267
2042,2025-09-11,664,0.27,Bakery,Biscuits,Virudhunagar,South,2025,9,3,37,3,11,0,1465.98562,1316.945,1453.684707
2043,2025-09-11,1233,0.25,Oil & Masala,Masalas,Salem,West,2025,9,3,37,3,11,0,1544.96855,1371.325,1494.192848
2044,2025-09-11,1322,0.19,Bakery,Biscuits,Vellore,West,2025,9,3,37,3,11,0,1560.212089,1515.65,1509.648182
2045,2025-09-11,1627,0.13,Oil & Masala,Masalas,Bodi,East,2025,9,3,37,3,11,0,1540.680658,1716.075,1530.761228
2046,2025-09-11,1656,0.14,Bakery,Biscuits,Dindigul,West,2025,9,3,37,3,11,0,1424.713183,1333.99,1467.31204
2047,2025-09-11,1712,0.26,"Eggs, Meat & Fish",Fish,Chennai,South,2025,9,3,37,3,11,0,1472.897697,1559.215,1470.733505
2048,2025-09-11,1838,0.29,"Eggs, Meat & Fish",Eggs,Ooty,West,2025,9,3,37,3,11,0,1488.460402,1405.125,1465.852884
2049,2025-09-11,1846,0.2,Snacks,Chocolates,Viluppuram,East,2025,9,3,37,3,11,0,1457.903139,1540.05,1461.82489
2050,2025-09-11,1856,0.21,Food Grains,Atta & Flour,Ooty,East,2025,9,3,37,3,11,0,1502.858206,1692.4,1526.424329
2051,2025-09-11,2207,0.17,Bakery,Biscuits,Dharmapuri,West,2025,9,3,37,3,11,0,1560.504732,1508.49,1533.149178
2052,2025-09-11,2252,0.22,Bakery,Biscuits,Perambalur,East,2025,9,3,37,3,11,0,1540.232106,1446.54,1490.564069
2053,2025-09-11,2449,0.19,Snacks,Noodles,Bodi,East,2025,9,3,37,3,11,0,1466.519548,1423.31,1471.033564
2054,2025-09-12,561,0.23,Oil & Masala,Masalas,Krishnagiri,South,2025,9,3,37,4,12,0,1524.237939,1597.75,1500.606961
2055,2025-09-12,565,0.31,Bakery,Biscuits,Theni,South,2025,9,3,37,4,12,0,1498.298358,1599.975,1496.565671
2056,2025-09-12,570,0.19,Fruits & Veggies,Organic Fruits,Coimbatore,West,2025,9,3,37,4,12,0,1382.61619,1435.225,1473.219239
2057,2025-09-12,781,0.26,Food Grains,Rice,Dharmapuri,Central,2025,9,3,37,4,12,0,1518.185968,1568.83,1494.320938
2058,2025-09-12,1004,0.26,Snacks,Noodles,Viluppuram,Central,2025,9,3,37,4,12,0,1462.194689,1354.805,1457.949028
2059,2025-09-12,1108,0.14,Fruits & Veggies,Fresh Fruits,Cumbum,Central,2025,9,3,37,4,12,0,1483.682839,1513.25,1495.938357
2060,2025-09-12,1123,0.26,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,2025,9,3,37,4,12,0,1511.86713,1472.505,1503.207983
2061,2025-09-12,1213,0.21,Oil & Masala,Edible Oil & Ghee,Kanyakumari,West,2025,9,3,37,4,12,0,1509.889617,1703.27,1521.999779
2062,2025-09-12,1227,0.34,Food Grains,Rice,Trichy,South,2025,9,3,37,4,12,0,1512.994182,1501.17,1493.312716
2063,2025-09-12,1248,0.15,Bakery,Cakes,Vellore,Central,2025,9,3,37,4,12,0,1563.23087,1404.87,1491.097407
2064,2025-09-12,1250,0.27,Fruits & Veggies,Organic Fruits,Ooty,Central,2025,9,3,37,4,12,0,1414.156721,1426.615,1469.664881
2065,2025-09-12,1258,0.34,Bakery,Breads & Buns,Coimbatore,Central,2025,9,3,37,4,12,0,1388.657822,1348.165,1437.691193
2066,2025-09-12,1265,0.34,Fruits & Veggies,Organic Vegetables,Salem,South,2025,9,3,37,4,12,0,1522.168905,1351.215,1471.565985
2067,2025-09-12,1280,0.16,Snacks,Noodles,Virudhunagar,West,2025,9,3,37,4,12,0,1416.941192,1467.115,1463.385831
2068,2025-09-12,1297,0.33,Fruits & Veggies,Organic Vegetables,Salem,South,2025,9,3,37,4,12,0,1523.832405,1339.845,1480.009428
2069,2025-09-12,1358,0.31,Snacks,Noodles,Coimbatore,Central,2025,9,3,37,4,12,0,1384.116991,1377.6,1431.394701
2070,2025-09-12,1489,0.12,Beverages,Soft Drinks,Bodi,Central,2025,9,3,37,4,12,0,1500.487111,1524.735,1493.605927
2071,2025-09-12,1507,0.16,Bakery,Cakes,Dharmapuri,East,2025,9,3,37,4,12,0,1560.946182,1394.005,1503.259839
2072,2025-09-12,1507,0.35,"Eggs, Meat & Fish",Mutton,Pudukottai,West,2025,9,3,37,4,12,0,1540.751495,1476.46,1490.168133
2073,2025-09-12,1534,0.24,Snacks,Chocolates,Pudukottai,South,2025,9,3,37,4,12,0,1476.975363,1584.33,1459.893711
2074,2025-09-12,1549,0.23,Snacks,Cookies,Kanyakumari,West,2025,9,3,37,4,12,0,1449.756489,1599.505,1471.222718
2075,2025-09-12,1612,0.11,Beverages,Soft Drinks,Namakkal,East,2025,9,3,37,4,12,0,1478.157332,1588.295,1502.716042
2076,2025-09-12,1738,0.26,Snacks,Cookies,Nagercoil,Central,2025,9,3,37,4,12,0,1361.297617,1239.055,1393.391602
2077,2025-09-12,1794,0.17,Fruits & Veggies,Organic Vegetables,Chennai,Central,2025,9,3,37,4,12,0,1494.111576,1438.065,1470.716541
2078,2025-09-12,1804,0.18,"Eggs, Meat & Fish",Mutton,Salem,Central,2025,9,3,37,4,12,0,1570.387093,1506.875,1491.60478
2079,2025-09-12,1856,0.16,Fruits & Veggies,Fresh Fruits,Dindigul,Central,2025,9,3,37,4,12,0,1395.360596,1552.48,1500.375739
2080,2025-09-12,1986,0.27,Beverages,Soft Drinks,Chennai,Central,2025,9,3,37,4,12,0,1466.005233,1437.945,1461.300456
2081,2025-09-12,1998,0.29,"Eggs, Meat & Fish",Mutton,Madurai,West,2025,9,3,37,4,12,0,1541.019815,1486.195,1488.710694
2082,2025-09-12,2053,0.13,Beverages,Soft Drinks,Coimbatore,Central,2025,9,3,37,4,12,0,1442.163885,1476.56,1483.796625
2083,2025-09-12,2082,0.22,Oil & Masala,Masalas,Tenkasi,East,2025,9,3,37,4,12,0,1494.07411,1377.065,1490.419623
2084,2025-09-12,2194,0.27,Snacks,Chocolates,Coimbatore,East,2025,9,3,37,4,12,0,1373.130783,1296.085,1443.036578
2085,2025-09-12,2220,0.15,Snacks,Chocolates,Vellore,Central,2025,9,3,37,4,12,0,1498.770333,1406.095,1471.016258
2086,2025-09-12,2374,0.32,Food Grains,Dals & Pulses,Ooty,South,2025,9,3,37,4,12,0,1508.192635,1644.905,1501.927662
2087,2025-09-13,652,0.26,"Eggs, Meat & Fish",Eggs,Karur,South,2025,9,3,37,5,13,1,1498.186166,1482.405,1486.495294
2088,2025-09-14,586,0.29,"Eggs, Meat & Fish",Chicken,Virudhunagar,East,2025,9,3,37,6,14,1,1468.521833,1312.33,1442.54049
2089,2025-09-14,784,0.19,Bakery,Breads & Buns,Ooty,East,2025,9,3,37,6,14,1,1463.181007,1329.81,1475.908419
2090,2025-09-14,847,0.32,Snacks,Cookies,Bodi,East,2025,9,3,37,6,14,1,1424.495178,1463.165,1472.208561
2091,2025-09-14,1035,0.17,Beverages,Health Drinks,Karur,South,2025,9,3,37,6,14,1,1429.504921,1276.63,1424.354109
2092,2025-09-14,1048,0.15,Fruits & Veggies,Fresh Fruits,Namakkal,East,2025,9,3,37,6,14,1,1466.881371,1352.34,1479.022259
2093,2025-09-14,1164,0.31,Beverages,Health Drinks,Theni,West,2025,9,3,37,6,14,1,1406.615673,1541.48,1457.860777
2094,2025-09-14,1322,0.14,Snacks,Noodles,Tirunelveli,East,2025,9,3,37,6,14,1,1473.002615,1461.95,1480.580686
2095,2025-09-14,1475,0.28,Snacks,Cookies,Salem,East,2025,9,3,37,6,14,1,1456.968404,1532.8,1500.937376
2096,2025-09-14,1495,0.18,Oil & Masala,Spices,Trichy,East,2025,9,3,37,6,14,1,1531.681046,1533.905,1512.495532
2097,2025-09-14,1605,0.13,Beverages,Soft Drinks,Viluppuram,East,2025,9,3,37,6,14,1,1515.80239,1543.73,1517.945039
2098,2025-09-14,1627,0.15,Food Grains,Rice,Cumbum,East,2025,9,3,37,6,14,1,1484.575972,1472.245,1499.885065
2099,2025-09-14,1781,0.32,"Eggs, Meat & Fish",Fish,Chennai,East,2025,9,3,37,6,14,1,1442.439113,1673.48,1496.423636
2100,2025-09-14,1805,0.3,Beverages,Health Drinks,Cumbum,East,2025,9,3,37,6,14,1,1409.755803,1414.39,1462.045227
2101,2025-09-14,1960,0.16,Snacks,Noodles,Ooty,East,2025,9,3,37,6,14,1,1458.640177,1396.995,1464.635619
2102,2025-09-14,2041,0.32,Bakery,Biscuits,Kanyakumari,East,2025,9,3,37,6,14,1,1500.146681,1419.99,1493.207856
2103,2025-09-14,2354,0.34,"Eggs, Meat & Fish",Eggs,Chennai,South,2025,9,3,37,6,14,1,1499.822752,1583.625,1472.466583
2104,2025-09-14,2412,0.25,Fruits & Veggies,Organic Vegetables,Trichy,East,2025,9,3,37,6,14,1,1529.735875,1560.19,1477.766368
2105,2025-09-14,2468,0.18,Snacks,Noodles,Kanyakumari,Central,2025,9,3,37,6,14,1,1477.191635,1378.07,1457.076681
2106,2025-09-15,570,0.32,Bakery,Biscuits,Viluppuram,East,2025,9,3,38,0,15,0,1517.271992,1700.26,1509.834074
2107,2025-09-15,620,0.32,Oil & Masala,Spices,Virudhunagar,West,2025,9,3,38,0,15,0,1439.015344,1689.54,1499.969976
2108,2025-09-15,622,0.24,Beverages,Soft Drinks,Tirunelveli,East,2025,9,3,38,0,15,0,1501.820618,1620.27,1489.246713
2109,2025-09-15,1089,0.32,Oil & Masala,Spices,Tirunelveli,East,2025,9,3,38,0,15,0,1490.284627,1644.97,1519.701054
2110,2025-09-15,1117,0.17,Beverages,Soft Drinks,Tenkasi,East,2025,9,3,38,0,15,0,1485.129647,1491.48,1463.359091
2111,2025-09-15,1140,0.32,Fruits & Veggies,Fresh Fruits,Theni,West,2025,9,3,38,0,15,0,1473.490631,1596.77,1484.158716
2112,2025-09-15,1214,0.34,Bakery,Breads & Buns,Cumbum,East,2025,9,3,38,0,15,0,1459.1548,1378.495,1468.024885
2113,2025-09-15,1268,0.26,"Eggs, Meat & Fish",Eggs,Viluppuram,West,2025,9,3,38,0,15,0,1532.965323,1518.63,1476.558066
2114,2025-09-15,1315,0.11,Oil & Masala,Masalas,Chennai,West,2025,9,3,38,0,15,0,1548.355551,1520.805,1499.41849
2115,2025-09-15,1331,0.2,"Eggs, Meat & Fish",Chicken,Pudukottai,Central,2025,9,3,38,0,15,0,1571.680441,1636.2,1519.631575
2116,2025-09-15,1413,0.1,Food Grains,Organic Staples,Perambalur,South,2025,9,3,38,0,15,0,1594.948541,1441.71,1497.19898
2117,2025-09-15,1513,0.28,Food Grains,Organic Staples,Trichy,West,2025,9,3,38,0,15,0,1545.513582,1393.12,1489.897197
2118,2025-09-15,1552,0.12,Beverages,Soft Drinks,Trichy,West,2025,9,3,38,0,15,0,1555.669823,1493.215,1491.495043
2119,2025-09-15,1595,0.14,Food Grains,Atta & Flour,Tirunelveli,East,2025,9,3,38,0,15,0,1540.984741,1771.33,1528.92985
2120,2025-09-15,1632,0.11,Oil & Masala,Masalas,Cumbum,East,2025,9,3,38,0,15,0,1552.064084,1521.64,1515.302101
2121,2025-09-15,1648,0.33,Oil & Masala,Masalas,Salem,Central,2025,9,3,38,0,15,0,1546.263305,1335.97,1482.826437
2122,2025-09-15,1741,0.2,"Eggs, Meat & Fish",Mutton,Namakkal,East,2025,9,3,38,0,15,0,1536.061844,1780.495,1552.60622
2123,2025-09-15,1815,0.25,Snacks,Chocolates,Tirunelveli,West,2025,9,3,38,0,15,0,1450.430519,1545.16,1463.846265
2124,2025-09-15,1920,0.29,Food Grains,Organic Staples,Perambalur,West,2025,9,3,38,0,15,0,1543.197643,1543.62,1503.50106
2125,2025-09-15,1982,0.23,Fruits & Veggies,Organic Fruits,Kanyakumari,West,2025,9,3,38,0,15,0,1464.760446,1565.815,1492.332516
2126,2025-09-15,2123,0.28,Fruits & Veggies,Organic Fruits,Dindigul,West,2025,9,3,38,0,15,0,1350.733253,1404.855,1417.480373
2127,2025-09-15,2170,0.18,Beverages,Health Drinks,Krishnagiri,East,2025,9,3,38,0,15,0,1439.441973,1406.98,1457.961414
2128,2025-09-15,2350,0.32,Oil & Masala,Spices,Viluppuram,West,2025,9,3,38,0,15,0,1501.747682,1608.16,1519.317914
2129,2025-09-15,2351,0.21,Oil & Masala,Masalas,Karur,Central,2025,9,3,38,0,15,0,1512.564463,1606.035,1504.067274
2130,2025-09-15,2365,0.33,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,East,2025,9,3,38,0,15,0,1533.576121,1504.21,1540.806751
2131,2025-09-15,2460,0.24,Fruits & Veggies,Organic Fruits,Nagercoil,East,2025,9,3,38,0,15,0,1382.041745,1481.68,1462.501614
2132,2025-09-16,661,0.14,Food Grains,Dals & Pulses,Tirunelveli,Central,2025,9,3,38,1,16,0,1543.62944,1659.205,1532.60925
2133,2025-09-16,678,0.31,Beverages,Health Drinks,Dindigul,East,2025,9,3,38,1,16,0,1337.078518,1575.26,1464.155502
2134,2025-09-16,690,0.21,Food Grains,Atta & Flour,Karur,South,2025,9,3,38,1,16,0,1516.637939,1589.375,1514.610421
2135,2025-09-16,744,0.11,Bakery,Cakes,Pudukottai,West,2025,9,3,38,1,16,0,1558.363606,1568.53,1504.697814
2136,2025-09-16,835,0.23,Snacks,Chocolates,Perambalur,East,2025,9,3,38,1,16,0,1486.763286,1618.455,1482.75166
2137,2025-09-16,1278,0.19,"Eggs, Meat & Fish",Chicken,Tirunelveli,West,2025,9,3,38,1,16,0,1547.268917,1664.835,1512.335584
2138,2025-09-16,1599,0.12,Snacks,Cookies,Karur,East,2025,9,3,38,1,16,0,1443.905021,1591.245,1476.157309
2139,2025-09-16,1651,0.29,Fruits & Veggies,Fresh Fruits,Kanyakumari,East,2025,9,3,38,1,16,0,1497.304552,1511.125,1485.456403
2140,2025-09-16,1899,0.21,Fruits & Veggies,Organic Vegetables,Coimbatore,West,2025,9,3,38,1,16,0,1456.617661,1491.94,1467.633454
2141,2025-09-16,2108,0.31,Fruits & Veggies,Fresh Fruits,Nagercoil,East,2025,9,3,38,1,16,0,1411.353021,1411.805,1478.473086
2142,2025-09-16,2290,0.29,"Eggs, Meat & Fish",Chicken,Karur,Central,2025,9,3,38,1,16,0,1501.880369,1524.02,1486.609206
